Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=303,2,0,540.0,706.7223049234599,537.1314650401473,876.3131448067725,28528.5,0.03379959016172496,0.0,880,880,880,880,880,880,880,880,880,880,880
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=304,2,0,370.0,452.4634019471705,368.0616719648242,536.8651319295168,29094.5,0.03379959016172496,0.0,540,540,540,540,540,540,540,540,540,540,540
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=305,4,0,550.0,608.076561242342,367.97768203541636,865.1394466869533,28355.5,0.06759918032344991,0.0,650,650,870,870,870,870,870,870,870,870,870
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=306,5,0,680.0,673.028648737818,575.2098620869219,778.4117967821658,28912.2,0.0844989754043124,0.0,680,690,690,780,780,780,780,780,780,780,780
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=307,4,0,540.0,745.0657245935872,514.3423369154334,1188.981555402279,28504.0,0.06759918032344991,0.0,730,730,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=308,3,0,570.0,501.8230543161432,355.14850402250886,579.3503168970346,29170.0,0.050699385242587436,0.0,570,570,580,580,580,580,580,580,580,580,580
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=309,3,0,670.0,657.346899000307,549.2381080985069,753.5140477120876,28597.0,0.050699385242587436,0.0,670,670,750,750,750,750,750,750,750,750,750
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=31,5,0,600.0,649.1718990728259,406.23686788603663,1013.3482366800308,28553.2,0.0844989754043124,0.0,600,620,620,1000,1000,1000,1000,1000,1000,1000,1000
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=310,1,0,934.1838997788727,934.1838997788727,934.1838997788727,934.1838997788727,29391.0,0.01689979508086248,0.0,930,930,930,930,930,930,930,930,930,930,930
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=311,6,0,670.0,689.8106160418441,498.8862657919526,902.8793508186936,28798.5,0.10139877048517487,0.0,670,670,890,890,900,900,900,900,900,900,900
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=312,2,0,480.91750405728817,574.2965955287218,480.91750405728817,667.6756870001554,28785.0,0.03379959016172496,0.0,670,670,670,670,670,670,670,670,670,670,670
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=313,4,0,470.0,624.8838767642155,378.2211830839515,840.3598228469491,28509.75,0.06759918032344991,0.0,810,810,840,840,840,840,840,840,840,840,840
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=314,5,0,910.0,860.7735769823194,406.78041195496917,1620.2312847599387,29247.0,0.0844989754043124,0.0,910,910,910,1600,1600,1600,1600,1600,1600,1600,1600
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=315,1,0,505.1120570860803,505.1120570860803,505.1120570860803,505.1120570860803,28218.0,0.01689979508086248,0.0,510,510,510,510,510,510,510,510,510,510,510
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=316,4,0,520.0,588.7319585308433,452.1042900159955,717.0841423794627,29075.5,0.06759918032344991,0.0,660,660,720,720,720,720,720,720,720,720,720
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=317,2,0,670.0,706.1538635753095,668.3468180708587,743.9609090797603,28226.0,0.03379959016172496,0.0,740,740,740,740,740,740,740,740,740,740,740
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=318,5,0,600.0,626.0111435316503,485.5112456716597,834.8234319128096,28914.0,0.0844989754043124,0.0,600,650,650,830,830,830,830,830,830,830,830
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=321,4,0,560.0,661.8533275322989,303.6317420192063,951.2015171349049,28788.75,0.06759918032344991,0.0,830,830,950,950,950,950,950,950,950,950,950
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=322,2,0,380.0,473.9774300251156,376.58352218568325,571.371337864548,29369.5,0.03379959016172496,0.0,570,570,570,570,570,570,570,570,570,570,570
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=323,3,0,640.0,644.3731094089648,561.5118690766394,731.8973881192505,28799.0,0.050699385242587436,0.0,640,640,730,730,730,730,730,730,730,730,730
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=324,2,0,730.2309153601527,762.8137341234833,730.2309153601527,795.3965528868139,28228.0,0.03379959016172496,0.0,800,800,800,800,800,800,800,800,800,800,800
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=325,3,0,700.0,676.7204846255481,573.9733730442822,759.1462768614292,28224.0,0.050699385242587436,0.0,700,700,760,760,760,760,760,760,760,760,760
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=326,4,0,440.0,502.5641842512414,330.47493314370513,694.3274536170065,28790.25,0.06759918032344991,0.0,550,550,690,690,690,690,690,690,690,690,690
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=327,6,0,520.0,616.5687148459256,494.8560129851103,804.219800978899,28790.166666666668,0.10139877048517487,0.0,620,620,760,760,800,800,800,800,800,800,800
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=328,3,0,600.0,655.112293548882,369.2970727570355,996.3271301239729,28980.0,0.050699385242587436,0.0,600,600,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=329,1,0,520.4872940666974,520.4872940666974,520.4872940666974,520.4872940666974,28801.0,0.01689979508086248,0.0,520,520,520,520,520,520,520,520,520,520,520
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=33,3,0,870.0,824.4317282612125,537.0264067314565,1061.3842350430787,28982.0,0.050699385242587436,0.0,870,870,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=330,2,0,680.0,880.5929846130311,676.6761452890933,1084.509823936969,28522.5,0.03379959016172496,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=331,4,0,520.0,701.5913126524538,395.899036899209,1310.218249913305,28504.0,0.06759918032344991,0.0,580,580,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=332,2,0,444.5918216370046,520.2469618525356,444.5918216370046,595.9021020680666,28510.0,0.03379959016172496,0.0,600,600,600,600,600,600,600,600,600,600,600
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=333,5,0,690.0,702.1399679593742,508.68072314187884,942.049702629447,28684.0,0.0844989754043124,0.0,690,780,780,940,940,940,940,940,940,940,940
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=334,4,0,530.0,633.7796420557424,350.403964985162,958.6334801279008,28372.25,0.06759918032344991,0.0,700,700,960,960,960,960,960,960,960,960,960
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=335,5,0,490.0,544.3285687826574,414.2925962805748,748.217775952071,29028.6,0.0844989754043124,0.0,490,630,630,750,750,750,750,750,750,750,750
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=336,2,0,653.0881081707776,696.7304185964167,653.0881081707776,740.3727290220559,29100.0,0.03379959016172496,0.0,740,740,740,740,740,740,740,740,740,740,740
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=337,2,0,810.0,942.9073398932815,808.1017350777984,1077.7129447087646,28790.0,0.03379959016172496,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=338,1,0,551.0161691345274,551.0161691345274,551.0161691345274,551.0161691345274,28795.0,0.01689979508086248,0.0,550,550,550,550,550,550,550,550,550,550,550
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=339,3,0,510.0,497.7232284533481,417.2206171788275,566.03624811396,28982.333333333332,0.050699385242587436,0.0,510,510,570,570,570,570,570,570,570,570,570
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=34,3,0,420.0,517.4599358191093,387.7377472817898,741.22449522838,28995.0,0.050699385242587436,0.0,420,420,740,740,740,740,740,740,740,740,740
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=340,2,0,550.0,799.1180198732764,546.5790741145611,1051.6569656319916,29072.5,0.03379959016172496,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=341,2,0,690.0,715.8728817012161,688.2647247985005,743.4810386039317,29355.0,0.03379959016172496,0.0,740,740,740,740,740,740,740,740,740,740,740
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=342,5,0,540.0,549.7627994976938,434.25809405744076,678.3947190269828,28680.2,0.0844989754043124,0.0,540,620,620,680,680,680,680,680,680,680,680
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=343,3,0,670.0,691.1841477267444,588.2008401677012,811.7239540442824,28603.666666666668,0.050699385242587436,0.0,670,670,810,810,810,810,810,810,810,810,810
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=344,4,0,530.0,465.39800777100027,195.7757701165974,610.4266759939492,27573.0,0.06759918032344991,0.0,530,530,610,610,610,610,610,610,610,610,610
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=345,3,0,550.0,532.7681973576546,399.7990391217172,652.002430986613,28415.333333333332,0.050699385242587436,0.0,550,550,650,650,650,650,650,650,650,650,650
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=346,5,0,690.0,622.5526594556868,402.0077190361917,781.2782707624137,28570.8,0.0844989754043124,0.0,690,770,770,780,780,780,780,780,780,780,780
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=347,1,0,490.4436180368066,490.4436180368066,490.4436180368066,490.4436180368066,28797.0,0.01689979508086248,0.0,490,490,490,490,490,490,490,490,490,490,490
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=348,4,0,540.0,592.6151536405087,395.8623483777046,728.0829511582851,29085.25,0.06759918032344991,0.0,700,700,730,730,730,730,730,730,730,730,730
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=349,4,0,550.0,742.0725642004982,404.82064010575414,1228.831096086651,28510.25,0.06759918032344991,0.0,780,780,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=350,3,0,640.0,669.0872785014411,578.9286447688937,784.2156551778316,28611.666666666668,0.050699385242587436,0.0,640,640,780,780,780,780,780,780,780,780,780
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=351,5,0,450.0,523.4691613353789,392.89725897833705,681.1076207086444,28569.4,0.0844989754043124,0.0,450,670,670,680,680,680,680,680,680,680,680
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=352,6,0,620.0,611.5809839684516,438.8565416447818,683.6032122373581,28988.833333333332,0.10139877048517487,0.0,660,660,670,670,680,680,680,680,680,680,680
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=353,3,0,520.0,547.6261392856637,435.5215858668089,689.8095509968698,28996.333333333332,0.050699385242587436,0.0,520,520,690,690,690,690,690,690,690,690,690
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=354,2,0,450.0,462.8267327789217,449.1542656905949,476.49919986724854,28804.0,0.03379959016172496,0.0,480,480,480,480,480,480,480,480,480,480,480
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=355,2,0,660.0348120555282,847.8616494685411,660.0348120555282,1035.6884868815541,28503.0,0.03379959016172496,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=356,5,0,620.0,663.9798254705966,482.9064989462495,945.0544835999608,28181.6,0.0844989754043124,0.0,620,670,670,950,950,950,950,950,950,950,950
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=357,2,0,450.0,542.6020249724388,447.618052829057,637.5859971158206,28510.5,0.03379959016172496,0.0,640,640,640,640,640,640,640,640,640,640,640
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=358,2,0,660.0,686.0323660075665,659.5836952328682,712.4810367822647,28510.0,0.03379959016172496,0.0,710,710,710,710,710,710,710,710,710,710,710
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=359,1,0,339.1354540362954,339.1354540362954,339.1354540362954,339.1354540362954,28224.0,0.01689979508086248,0.0,340,340,340,340,340,340,340,340,340,340,340
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=36,2,0,441.60864502191544,578.4348135348409,441.60864502191544,715.2609820477664,28785.0,0.03379959016172496,0.0,720,720,720,720,720,720,720,720,720,720,720
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=360,3,0,660.0,691.6635137361785,554.9717582762241,859.5724320039153,28991.666666666668,0.050699385242587436,0.0,660,660,860,860,860,860,860,860,860,860,860
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=361,2,0,311.7041131481528,419.3482061382383,311.7041131481528,526.9922991283238,28522.5,0.03379959016172496,0.0,530,530,530,530,530,530,530,530,530,530,530
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=362,2,0,460.0,508.9557361789048,458.12827022746205,559.7832021303475,28222.0,0.03379959016172496,0.0,560,560,560,560,560,560,560,560,560,560,560
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=363,3,0,710.0,687.4406853069862,637.7450949512422,716.31252579391,28801.0,0.050699385242587436,0.0,710,710,720,720,720,720,720,720,720,720,720
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=364,3,0,570.0,626.391826197505,514.7336781956255,797.6154177449644,29359.666666666668,0.050699385242587436,0.0,570,570,800,800,800,800,800,800,800,800,800
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=365,6,0,820.0,776.4066515956074,361.3241403363645,1083.7301341816783,28903.0,0.10139877048517487,0.0,830,830,990,990,1100,1100,1100,1100,1100,1100,1100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=366,3,0,650.0,615.9282725614806,405.480416957289,795.831527095288,28798.0,0.050699385242587436,0.0,650,650,800,800,800,800,800,800,800,800,800
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=367,4,0,570.0,670.5086622387171,312.84572929143906,1095.9506989456713,28797.5,0.06759918032344991,0.0,700,700,1100,1100,1100,1100,1100,1100,1100,1100,1100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=368,3,0,790.0,738.7021477334201,595.5134010873735,831.7108359187841,28605.0,0.050699385242587436,0.0,790,790,830,830,830,830,830,830,830,830,830
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=370,3,0,730.0,796.0613893034557,691.6400152258575,969.2163658328354,28609.0,0.050699385242587436,0.0,730,730,970,970,970,970,970,970,970,970,970
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=371,5,0,580.0,623.1332291848958,546.6266749426723,716.1536109633744,28570.8,0.0844989754043124,0.0,580,700,700,720,720,720,720,720,720,720,720
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=372,3,0,480.0,451.59367270146805,359.4714477658272,516.0620273090899,29185.666666666668,0.050699385242587436,0.0,480,480,520,520,520,520,520,520,520,520,520
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=373,1,0,836.1839042045176,836.1839042045176,836.1839042045176,836.1839042045176,29915.0,0.01689979508086248,0.0,840,840,840,840,840,840,840,840,840,840,840
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=374,5,0,610.0,599.7687662951648,328.2982660457492,872.7856958284974,29028.4,0.0844989754043124,0.0,610,780,780,870,870,870,870,870,870,870,870
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=375,2,0,440.0,643.855823436752,435.1172889582813,852.5943579152226,28512.0,0.03379959016172496,0.0,850,850,850,850,850,850,850,850,850,850,850
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=376,5,0,540.0,572.0419910736382,475.0423775985837,683.1468329764903,28436.4,0.0844989754043124,0.0,540,670,670,680,680,680,680,680,680,680,680
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=377,5,0,610.0,555.2779295481741,278.3763515762985,888.0132008343935,28663.0,0.0844989754043124,0.0,610,670,670,890,890,890,890,890,890,890,890
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=378,5,0,660.0,692.1563721261919,572.2848339937627,884.6524241380394,28222.0,0.0844989754043124,0.0,660,690,690,880,880,880,880,880,880,880,880
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=379,1,0,642.136296723038,642.136296723038,642.136296723038,642.136296723038,28218.0,0.01689979508086248,0.0,640,640,640,640,640,640,640,640,640,640,640
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=38,4,0,380.0,520.1240382157266,321.14912010729313,834.2881640419364,29500.5,0.06759918032344991,0.0,550,550,830,830,830,830,830,830,830,830,830
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=380,2,0,410.0,639.2734805122018,407.6726590283215,870.8743019960821,28506.5,0.03379959016172496,0.0,870,870,870,870,870,870,870,870,870,870,870
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=381,3,0,620.0,559.8451813372473,407.50329615548253,656.8920989520848,28415.0,0.050699385242587436,0.0,620,620,660,660,660,660,660,660,660,660,660
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=382,2,0,450.0,521.8813652172685,448.7913316115737,594.9713988229632,28816.0,0.03379959016172496,0.0,590,590,590,590,590,590,590,590,590,590,590
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=383,6,0,610.0,671.617150772363,551.8218139186502,931.7783559672534,28511.666666666668,0.10139877048517487,0.0,640,640,690,690,930,930,930,930,930,930,930
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=384,11,0,570.0,567.8913417610933,422.968365252018,681.0254990123212,28645.727272727272,0.18589774588948726,0.0,570,640,660,660,670,680,680,680,680,680,680
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=385,3,0,600.0,587.6837138396999,405.8756767772138,761.8799339979887,28416.0,0.050699385242587436,0.0,600,600,760,760,760,760,760,760,760,760,760
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=386,3,0,650.0,648.2162171353897,473.7963951192796,819.4084311835468,28411.333333333332,0.050699385242587436,0.0,650,650,820,820,820,820,820,820,820,820,820
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=387,5,0,430.0,512.7115716226399,326.49394404143095,753.5120202228427,28910.4,0.0844989754043124,0.0,430,680,680,750,750,750,750,750,750,750,750
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=388,1,0,515.9653481096029,515.9653481096029,515.9653481096029,515.9653481096029,28798.0,0.01689979508086248,0.0,520,520,520,520,520,520,520,520,520,520,520
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=389,4,0,420.0,500.0168215483427,401.8680341541767,716.6657550260425,28521.5,0.06759918032344991,0.0,470,470,720,720,720,720,720,720,720,720,720
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=39,2,0,460.0,477.2051330655813,458.8359510526061,495.57431507855654,28496.0,0.03379959016172496,0.0,500,500,500,500,500,500,500,500,500,500,500
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=390,2,0,320.0,425.1625230535865,319.9876770377159,530.337369069457,29645.0,0.03379959016172496,0.0,530,530,530,530,530,530,530,530,530,530,530
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=391,1,0,943.2567241601646,943.2567241601646,943.2567241601646,943.2567241601646,29381.0,0.01689979508086248,0.0,940,940,940,940,940,940,940,940,940,940,940
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=392,3,0,700.0,752.7274458358685,670.1166150160134,891.2735912017524,29002.333333333332,0.050699385242587436,0.0,700,700,890,890,890,890,890,890,890,890,890
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=393,4,0,690.0,686.1413599690422,623.9825310185552,731.8321620114148,28656.75,0.06759918032344991,0.0,700,700,730,730,730,730,730,730,730,730,730
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=394,2,0,553.2367620617151,583.333287620917,553.2367620617151,613.4298131801188,29086.0,0.03379959016172496,0.0,610,610,610,610,610,610,610,610,610,610,610
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=395,3,0,530.0,501.68503836418193,392.7113339304924,582.0609121583402,28988.333333333332,0.050699385242587436,0.0,530,530,580,580,580,580,580,580,580,580,580
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=396,1,0,834.1438304632902,834.1438304632902,834.1438304632902,834.1438304632902,29366.0,0.01689979508086248,0.0,830,830,830,830,830,830,830,830,830,830,830
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=397,3,0,650.0,630.568794750919,585.3509684093297,655.1869008690119,28603.333333333332,0.050699385242587436,0.0,650,650,660,660,660,660,660,660,660,660,660
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=398,3,0,600.0,568.0219029697279,387.5771048478782,718.7305740080774,28593.0,0.050699385242587436,0.0,600,600,720,720,720,720,720,720,720,720,720
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=399,6,0,740.0,761.6952712026736,617.4722579307854,922.6963859982789,28791.166666666668,0.10139877048517487,0.0,780,780,830,830,920,920,920,920,920,920,920
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=40,5,0,810.0,768.5247463174164,477.8534681536257,987.1642892248929,28891.0,0.0844989754043124,0.0,810,870,870,990,990,990,990,990,990,990,990
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=400,3,0,710.0,723.8858550166091,615.4509778134525,847.9204890318215,29167.333333333332,0.050699385242587436,0.0,710,710,850,850,850,850,850,850,850,850,850
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=401,3,0,570.0,578.6226655667027,414.68046186491847,755.4922141134739,29183.0,0.050699385242587436,0.0,570,570,760,760,760,760,760,760,760,760,760
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=402,2,0,393.92572175711393,782.263416564092,393.92572175711393,1170.6011113710701,29084.0,0.03379959016172496,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=403,4,0,660.0,733.7721508229151,397.3958822898567,1036.0513753257692,28649.25,0.06759918032344991,0.0,850,850,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=404,4,0,550.0,668.9895432209596,509.20199416577816,995.6721859052777,28660.5,0.06759918032344991,0.0,620,620,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=405,5,0,720.0,733.4448906593025,598.5923144035041,882.727487012744,28792.2,0.0844989754043124,0.0,720,850,850,880,880,880,880,880,880,880,880
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=406,1,0,396.9843927770853,396.9843927770853,396.9843927770853,396.9843927770853,29381.0,0.01689979508086248,0.0,400,400,400,400,400,400,400,400,400,400,400
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=407,3,0,380.0,426.9102825783193,178.9246266707778,724.1899049840868,28793.0,0.050699385242587436,0.0,380,380,720,720,720,720,720,720,720,720,720
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=408,4,0,670.0,756.9358479231596,500.01303805038333,1030.0398548133671,28642.75,0.06759918032344991,0.0,830,830,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=409,6,0,600.0,591.9135132183632,495.78096019104123,667.8960518911481,28885.333333333332,0.10139877048517487,0.0,600,600,660,660,670,670,670,670,670,670,670
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=41,7,0,520.0,556.0564243766878,424.21147460117936,809.4187881797552,28789.285714285714,0.11829856556603735,0.0,520,560,600,600,810,810,810,810,810,810,810
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=410,2,0,343.82942924275994,381.1574017163366,343.82942924275994,418.4853741899133,28499.5,0.03379959016172496,0.0,420,420,420,420,420,420,420,420,420,420,420
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=411,4,0,600.0,680.6623050943017,478.94993890076876,894.4334448315203,29225.5,0.06759918032344991,0.0,750,750,890,890,890,890,890,890,890,890,890
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=412,1,0,1264.2744998447597,1264.2744998447597,1264.2744998447597,1264.2744998447597,29905.0,0.01689979508086248,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=413,7,0,830.0,724.6997840702534,315.9464281052351,993.9431278035045,28639.714285714286,0.11829856556603735,0.0,830,830,870,870,990,990,990,990,990,990,990
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=414,3,0,700.0,695.4656722955406,676.8297031521797,706.0915939509869,28791.666666666668,0.050699385242587436,0.0,700,700,710,710,710,710,710,710,710,710,710
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=415,2,0,430.0,566.0675009712577,425.7958070375025,706.3391949050128,28808.0,0.03379959016172496,0.0,710,710,710,710,710,710,710,710,710,710,710
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=416,2,0,601.4435370452702,688.8552606105804,601.4435370452702,776.2669841758907,29073.0,0.03379959016172496,0.0,780,780,780,780,780,780,780,780,780,780,780
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=417,1,0,686.4598407410085,686.4598407410085,686.4598407410085,686.4598407410085,28222.0,0.01689979508086248,0.0,690,690,690,690,690,690,690,690,690,690,690
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=419,1,0,1019.7128909640014,1019.7128909640014,1019.7128909640014,1019.7128909640014,29345.0,0.01689979508086248,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=42,1,0,404.63472763076425,404.63472763076425,404.63472763076425,404.63472763076425,28229.0,0.01689979508086248,0.0,400,400,400,400,400,400,400,400,400,400,400
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=420,4,0,590.0,686.1668361816555,567.9905652068555,958.0268980935216,28936.0,0.06759918032344991,0.0,630,630,960,960,960,960,960,960,960,960,960
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=421,3,0,440.0,514.8824308998883,374.24412788823247,734.338809736073,28606.666666666668,0.050699385242587436,0.0,440,440,730,730,730,730,730,730,730,730,730
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=422,2,0,700.0,843.4197285678238,696.875587105751,989.9638700298965,28788.5,0.03379959016172496,0.0,990,990,990,990,990,990,990,990,990,990,990
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=423,1,0,594.4391218945384,594.4391218945384,594.4391218945384,594.4391218945384,29957.0,0.01689979508086248,0.0,590,590,590,590,590,590,590,590,590,590,590
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=424,4,0,460.0,544.4863770389929,415.3215349651873,700.0983078032732,28950.75,0.06759918032344991,0.0,600,600,700,700,700,700,700,700,700,700,700
